"","index","Name","Position","Statistic","Value","percentile"
"32536",10756,"Giacomo Bonaventura","Midfield","GCA_GCA",0.26,69
"32537",10757,"Giovani Lo Celso","Midfield","GCA_GCA",0.25,67
"32538",10758,"Giulio Maggiore","Midfield","GCA_GCA",0.12,36
"32539",10759,"Gonzalo Escalante","Midfield","GCA_GCA",0,15
"32540",10760,"Gonzalo Melero","Midfield","GCA_GCA",0.4,88
"32541",10761,"Granit Xhaka","Midfield","GCA_GCA",0.49,94
"32542",10762,"Grigoris Kastanos","Midfield","GCA_GCA",0.12,36
"32543",10763,"Grischa Prömel","Midfield","GCA_GCA",0.08,25
"32544",10764,"Guido Rodríguez","Midfield","GCA_GCA",0.09,28
"32545",10765,"Hakan Çalhanoğlu","Midfield","GCA_GCA",0.42,91
"32546",10766,"Han-Noah Massengo","Midfield","GCA_GCA",0.13,40
"32547",10767,"Hans Nicolussi Caviglia","Midfield","GCA_GCA",0,15
"32548",10768,"Haris Belkebla","Midfield","GCA_GCA",0.04,17
"32549",10769,"Harrison Reed","Midfield","GCA_GCA",0.15,46
"32550",10770,"Harry Winks","Midfield","GCA_GCA",0.08,25
"32551",10771,"Houssem Aouar","Midfield","GCA_GCA",0.38,86
"32552",10772,"Hugo Guillamón","Midfield","GCA_GCA",0.33,78
"32553",10773,"Hugo Magnetti","Midfield","GCA_GCA",0.31,76
"32554",10774,"Ibrahima Diallo","Midfield","GCA_GCA",0,15
"32555",10775,"Ibrahima Sissoko","Midfield","GCA_GCA",0.09,28
"32556",10776,"Iddrisu Baba","Midfield","GCA_GCA",0,15
"32557",10777,"Idrissa Gana Gueye","Midfield","GCA_GCA",0.13,40
"32558",10778,"Ilaix Moriba","Midfield","GCA_GCA",0.11,32
"32559",10779,"Ilia Gruev","Midfield","GCA_GCA",0.13,40
"32560",10780,"İlkay Gündoğan","Midfield","GCA_GCA",0.74,99
"32561",10781,"Iñigo Ruiz de Galarreta","Midfield","GCA_GCA",0.18,55
"32562",10782,"Ismaël Bennacer","Midfield","GCA_GCA",0.15,46
"32563",10783,"Ivan Ilić","Midfield","GCA_GCA",0.21,61
"32564",10784,"Ivan Radovanović","Midfield","GCA_GCA",0,15
"32565",10785,"Ivan Rakitić","Midfield","GCA_GCA",0.28,73
"32566",10786,"Ivan Šunjić","Midfield","GCA_GCA",0.18,55
"32567",10787,"Jack Colback","Midfield","GCA_GCA",0,15
"32568",10788,"Jacob Ramsey","Midfield","GCA_GCA",0.36,83
"32569",10789,"James Milner","Midfield","GCA_GCA",0.36,83
"32570",10790,"James Ward-Prowse","Midfield","GCA_GCA",0.19,57
"32571",10791,"Janik Haberer","Midfield","GCA_GCA",0.26,69
"32572",10792,"Jean-Daniel Akpa-Akpro","Midfield","GCA_GCA",0.09,28
"32573",10793,"Jean-Eudes Aholou","Midfield","GCA_GCA",0.15,46
"32574",10794,"Jean-Ricner Bellegarde","Midfield","GCA_GCA",0.49,94
"32575",10795,"Jean-Victor Makengo","Midfield","GCA_GCA",0.11,32
"32576",10796,"Jefferson Lerma","Midfield","GCA_GCA",0,15
"32577",10797,"Jens Cajuste","Midfield","GCA_GCA",0.24,66
"32578",10798,"Jens Stage","Midfield","GCA_GCA",0.26,69
"32579",10799,"Jerdy Schouten","Midfield","GCA_GCA",0.19,57
"32580",10800,"Joan Jordán","Midfield","GCA_GCA",0.12,36
"32581",10801,"João Palhinha","Midfield","GCA_GCA",0,15
"32582",10802,"Joe Aribo","Midfield","GCA_GCA",0.08,25
"32583",10803,"Joe Rothwell","Midfield","GCA_GCA",0.27,70
"32584",10804,"Joe Willock","Midfield","GCA_GCA",0.22,62
"32585",10805,"Johan Gastien","Midfield","GCA_GCA",0.36,83
"32586",10806,"Johann Lepenant","Midfield","GCA_GCA",0.2,59
"32587",10807,"John McGinn","Midfield","GCA_GCA",0.39,87
"32588",10808,"Jon Moncayola","Midfield","GCA_GCA",0.19,57
"32589",10809,"Jordan Ferri","Midfield","GCA_GCA",0.21,61
"32590",10810,"Jordan Henderson","Midfield","GCA_GCA",0.22,62
"32591",10811,"Jordan Veretout","Midfield","GCA_GCA",0.32,77
"32592",10812,"Joris Chotard","Midfield","GCA_GCA",0.18,55
"32593",10813,"Josh Dasilva","Midfield","GCA_GCA",0.35,80
"32594",10814,"Joshua Kimmich","Midfield","GCA_GCA",0.51,95
"32595",10815,"Josuha Guilavogui","Midfield","GCA_GCA",0,15
"32596",10816,"Jude Bellingham","Midfield","GCA_GCA",0.54,96
"32597",10817,"Julian Baumgartlinger","Midfield","GCA_GCA",0,15
"32598",10818,"Julian Weigl","Midfield","GCA_GCA",0.13,40
"32599",10819,"Junior Dina Ebimbe","Midfield","GCA_GCA",0.11,32
"32600",10820,"Karol Linetty","Midfield","GCA_GCA",0.05,19
"32601",10821,"Kerem Demirbay","Midfield","GCA_GCA",0.35,80
"32602",10822,"Kevin Kampl","Midfield","GCA_GCA",0.4,88
"32603",10823,"Khéphren Thuram-Ulie","Midfield","GCA_GCA",0.28,73
"32604",10824,"Kike Pérez","Midfield","GCA_GCA",0.15,46
"32605",10825,"Koke","Midfield","GCA_GCA",0.14,43
"32606",10826,"Konrad Laimer","Midfield","GCA_GCA",0.17,51
"32607",10827,"Kouadio Koné","Midfield","GCA_GCA",0.16,49
"32608",10828,"Kristijan Jakić","Midfield","GCA_GCA",0,15
"32609",10829,"Kristoffer Askildsen","Midfield","GCA_GCA",0.14,43
"32610",10830,"Lassana Coulibaly","Midfield","GCA_GCA",0.28,73
"32611",10831,"Laurent Abergel","Midfield","GCA_GCA",0.05,19
"32612",10832,"Leander Dendoncker","Midfield","GCA_GCA",0,15
"32613",10833,"Leandro Barreiro Martins","Midfield","GCA_GCA",0.41,89
"32614",10834,"Leandro Paredes","Midfield","GCA_GCA",0.38,86
"32615",10835,"Léo Leroy","Midfield","GCA_GCA",0.59,98
"32616",10836,"Leon Goretzka","Midfield","GCA_GCA",0.36,83
"32617",10837,"Lewis Cook","Midfield","GCA_GCA",0.23,64
"32618",10838,"Lewis O'Brien","Midfield","GCA_GCA",0,15
"32619",10839,"Liam Henderson","Midfield","GCA_GCA",0.11,32
"32620",10840,"Luca de la Torre","Midfield","GCA_GCA",0.38,86
"32621",10841,"Lucas Torró","Midfield","GCA_GCA",0,15
"32622",10842,"Lucas Tousart","Midfield","GCA_GCA",0.22,62
"32623",10843,"Lucien Agoume","Midfield","GCA_GCA",0.11,32
"32624",10844,"Luis Alberto","Midfield","GCA_GCA",0.47,92
"32625",10845,"Luis Milla","Midfield","GCA_GCA",0,15
"32626",10846,"Luka Modrić","Midfield","GCA_GCA",0.56,97
"32627",10847,"Mahdi Camara","Midfield","GCA_GCA",0.12,36
"32628",10848,"Makoto Hasebe","Midfield","GCA_GCA",0,15
"32629",10849,"Manu Trigueros","Midfield","GCA_GCA",0,15
"32630",10850,"Manuel Locatelli","Midfield","GCA_GCA",0.28,73
"32631",10851,"Marc Roca","Midfield","GCA_GCA",0.18,55
"32632",10852,"Marcel Sabitzer","Midfield","GCA_GCA",0.14,43
"32633",10853,"Marcelo Brozović","Midfield","GCA_GCA",0.08,25
"32634",10854,"Marco Benassi","Midfield","GCA_GCA",0.12,36
"32635",10855,"Marco Verratti","Midfield","GCA_GCA",0.38,86
"32636",10856,"Marcos Llorente","Midfield","GCA_GCA",0.16,49
"32637",10857,"Mario Lemina","Midfield","GCA_GCA",0.11,32
"32638",10858,"Marshall Munetsi","Midfield","GCA_GCA",0.13,40
"32639",10859,"Marten de Roon","Midfield","GCA_GCA",0.08,25
"32640",10860,"Martin Hongla","Midfield","GCA_GCA",0.17,51
"32641",10861,"Martín Zubimendi","Midfield","GCA_GCA",0.16,49
"32642",10862,"Mateo Kovačić","Midfield","GCA_GCA",0.12,36
"32643",10863,"Matheus Henrique","Midfield","GCA_GCA",0.13,40
"32644",10864,"Matheus Nunes","Midfield","GCA_GCA",0.23,64
"32645",10865,"Mathias Jensen","Midfield","GCA_GCA",0.42,91
"32646",10866,"Mathias Olesen","Midfield","GCA_GCA",0,15
"32647",10867,"Mathieu Coutadeur","Midfield","GCA_GCA",0.06,20
"32648",10868,"Matías Vecino","Midfield","GCA_GCA",0.21,61
"32649",10869,"Mattéo Guendouzi","Midfield","GCA_GCA",0.34,79
"32650",10870,"Mattias Svanberg","Midfield","GCA_GCA",0.42,91
"32651",10871,"Mauro Arambarri","Midfield","GCA_GCA",0.33,78
"32652",10872,"Maxence Caqueret","Midfield","GCA_GCA",0.54,96
"32653",10873,"Maxime Gonalons","Midfield","GCA_GCA",0.08,25
"32654",10874,"Maxime Lopez","Midfield","GCA_GCA",0.15,46
"32655",10875,"Maximilian Arnold","Midfield","GCA_GCA",0.36,83
"32656",10876,"Maximilian Eggestein","Midfield","GCA_GCA",0.21,61
"32657",10877,"Mehdi Bourabia","Midfield","GCA_GCA",0.23,64
"32658",10878,"Michel Aebischer","Midfield","GCA_GCA",0.16,49
"32659",10879,"Mickaël Cuisance","Midfield","GCA_GCA",0,15
"32660",10880,"Miguel Veloso","Midfield","GCA_GCA",0.18,55
"32661",10881,"Mikel Merino","Midfield","GCA_GCA",0.48,93
"32662",10882,"Mikel Vesga","Midfield","GCA_GCA",0.26,69
"32663",10883,"Moisés Caicedo","Midfield","GCA_GCA",0.15,46
"32664",10884,"Monchu","Midfield","GCA_GCA",0.12,36
"32665",10885,"Morten Thorsby","Midfield","GCA_GCA",0.5,95
"32666",10886,"Mouhamadou Diarra","Midfield","GCA_GCA",0.33,78
"32667",10887,"Moussa Sissoko","Midfield","GCA_GCA",0.05,19
"32668",10888,"Nabil Bentaleb","Midfield","GCA_GCA",0.25,67
"32669",10889,"Nadiem Amiri","Midfield","GCA_GCA",0.56,97
"32670",10890,"Nampalys Mendy","Midfield","GCA_GCA",0,15
"32671",10891,"Nemanja Gudelj","Midfield","GCA_GCA",0.08,25
"32672",10892,"Nemanja Maksimović","Midfield","GCA_GCA",0.07,22
"32673",10893,"Nemanja Matić","Midfield","GCA_GCA",0.4,88
"32674",10894,"Nicolás Domínguez","Midfield","GCA_GCA",0.26,69
"32675",10895,"Nicolas Haas","Midfield","GCA_GCA",0.09,28
"32676",10896,"Nicolas Höfler","Midfield","GCA_GCA",0.3,75
"32677",10897,"Nicolò Barella","Midfield","GCA_GCA",0.48,93
"32678",10898,"Nicolò Fagioli","Midfield","GCA_GCA",0.38,86
"32679",10899,"Oier Zarraga","Midfield","GCA_GCA",0,15
"32680",10900,"Oliver Skipp","Midfield","GCA_GCA",0,15
"32681",10901,"Óliver Torres","Midfield","GCA_GCA",0.21,61
"32682",10902,"Omar Mascarell","Midfield","GCA_GCA",0.12,36
"32683",10903,"Orel Mangala","Midfield","GCA_GCA",0,15
"32684",10904,"Oriol Romeu","Midfield","GCA_GCA",0.08,25
"32685",10905,"Óscar Valentín","Midfield","GCA_GCA",0.05,19
"32686",10906,"Pablo Rosario","Midfield","GCA_GCA",0.13,40
"32687",10907,"Pape Gueye","Midfield","GCA_GCA",0.18,55
"32688",10908,"Pascal Groß","Midfield","GCA_GCA",0.39,87
"32689",10909,"Pathé Ciss","Midfield","GCA_GCA",0,15
"32690",10910,"Patrick Osterhage","Midfield","GCA_GCA",0,15
"32691",10911,"Paul Seguin","Midfield","GCA_GCA",0.41,89
"32692",10912,"Pedri","Midfield","GCA_GCA",0.5,95
"32693",10913,"Pedro Chirivella","Midfield","GCA_GCA",0.14,43
"32694",10914,"Pedro Obiang","Midfield","GCA_GCA",0.13,40
"32695",10915,"Pepín","Midfield","GCA_GCA",0.18,55
"32696",10916,"Phil Foden","Midfield","GCA_GCA",0.83,100
"32697",10917,"Philip Billing","Midfield","GCA_GCA",0.2,59
"32698",10918,"Pierre Højbjerg","Midfield","GCA_GCA",0.44,92
"32699",10919,"Pierre Lees-Melou","Midfield","GCA_GCA",0.13,40
"32700",10920,"Rade Krunić","Midfield","GCA_GCA",0.33,78
"32701",10921,"Rani Khedira","Midfield","GCA_GCA",0.12,36
"32702",10922,"Raúl Guti","Midfield","GCA_GCA",0.19,57
"32703",10923,"Rayan Raveloson","Midfield","GCA_GCA",0.1,28
"32704",10924,"Răzvan Marin","Midfield","GCA_GCA",0.09,28
"32705",10925,"Remo Freuler","Midfield","GCA_GCA",0,15
"32706",10926,"Renato Sanches","Midfield","GCA_GCA",0.17,51
"32707",10927,"Renato Tapia","Midfield","GCA_GCA",0,15
"32708",10928,"Robert Andrich","Midfield","GCA_GCA",0.13,40
"32709",10929,"Rodri","Midfield","GCA_GCA",0.37,84
"32710",10930,"Rodrigo Battaglia","Midfield","GCA_GCA",0,15
"32711",10931,"Rodrigo Bentancur","Midfield","GCA_GCA",0.3,75
"32712",10932,"Rodrigo De Paul","Midfield","GCA_GCA",0.28,73
"32713",10933,"Rolando Mandragora","Midfield","GCA_GCA",0.34,79
